Recency,Income,MntGoldProds,NumCatalogPurchases,NumWebVisitsMonth,MntFruits,NumStorePurchases,MntSweetProducts,Year_Birth,Response
84,43142,4,0,7,1,2,1,1969,0
84,38232,33,1,5,5,3,6,1971,0
84,92533,42,5,2,21,11,147,1985,0
84,63285,134,5,3,124,13,38,1945,0
84,38946,41,1,5,6,6,6,1955,0
84,38946,41,1,5,6,6,6,1955,0
84,40233,2,1,6,4,5,17,1975,0
84,46831,34,2,4,2,2,4,1969,0
84,67605,54,8,1,28,6,54,1987,0
84,70379,8,3,4,25,13,67,1976,0
84,77297,41,7,4,61,9,122,1957,0
84,55759,77,3,8,0,8,7,1962,0
84,58217,13,0,6,1,4,5,1951,0
84,51369,182,2,8,7,4,11,1976,0
84,51369,182,2,8,7,4,11,1976,0
84,91249,27,9,4,27,6,108,1956,1
84,52513,232,5,7,17,9,188,1978,0
85,44159,7,1,5,2,6,13,1970,0
85,76081,200,5,2,30,4,33,1962,0
85,76081,200,5,2,30,4,33,1962,0
85,39996,1,0,6,0,2,0,1974,0
85,55012,13,2,5,0,9,0,1973,0
85,77457,11,5,1,11,10,45,1947,0
85,80695,18,8,2,129,5,37,1963,0
85,71866,33,3,3,178,10,39,1956,0
85,73450,37,8,3,51,11,69,1982,0
85,55614,26,4,7,13,6,0,1944,0
85,156924,1,0,0,1,0,1,1949,0
85,30753,30,1,5,5,3,9,1967,0
85,54603,4,2,7,13,4,2,1956,0
85,22280,2,0,8,1,2,1,1975,0
85,59385,36,1,5,0,4,4,1951,0
85,76998,107,8,6,89,8,35,1955,0
85,80573,15,6,2,138,13,92,1971,0
85,80573,15,6,2,138,13,92,1971,0
86,24711,7,0,7,7,3,3,1982,0
86,38829,16,2,5,0,2,0,1959,0
86,71466,0,4,1,12,10,182,1974,0
86,28839,1,0,5,0,3,0,1956,0
86,53790,5,2,6,42,8,5,1951,0
86,73705,107,6,5,91,8,107,1951,0
86,22448,18,1,3,1,3,2,1982,0
86,12571,17,1,6,5,3,12,1976,0
86,73113,28,4,2,19,7,9,1960,0
86,35765,15,0,6,3,4,5,1990,0
86,46734,76,2,6,1,3,1,1966,0
86,66313,7,3,4,7,12,22,1963,0
86,68148,85,4,2,66,6,57,1957,0
86,44393,10,0,4,2,4,2,1965,0
86,38197,3,0,5,0,3,1,1986,0
86,51012,24,1,6,9,4,9,1946,0
86,51012,24,1,6,9,4,9,1946,0
86,13672,5,0,8,2,3,1,1960,0
86,41452,0,0,7,0,2,0,1953,0
86,42081,27,3,6,10,4,6,1982,0
86,14906,15,1,7,7,3,16,1986,0
86,33812,39,1,6,17,3,24,1985,0
86,46098,36,2,8,0,2,0,1975,0
86,46098,36,2,8,0,2,0,1975,0
86,46098,36,2,8,0,2,0,1975,1
86,53230,229,2,5,72,12,21,1956,0
87,88420,153,7,1,153,8,95,1989,0
87,39548,18,1,3,4,3,4,1963,0
87,61278,15,1,6,3,4,6,1953,0
87,81246,37,5,1,190,7,156,1964,0
87,58330,151,4,4,53,13,98,1975,0
87,58330,151,4,4,53,13,98,1975,0
87,65777,54,8,1,32,6,32,1967,0
87,70829,23,2,3,70,8,19,1980,0
87,7500,18,4,1,37,8,28,1973,0
87,59247,83,2,6,9,9,14,1962,0
87,25930,4,0,7,1,2,0,1967,0
87,54753,131,2,4,107,11,59,1959,0
87,28440,0,0,8,1,3,0,1974,0
87,23559,23,0,7,5,3,0,1973,0
87,62335,26,3,2,131,13,6,1952,0
87,63777,53,1,8,5,6,17,1979,0
87,59666,133,2,8,53,8,17,1972,0
87,50965,29,4,8,13,5,6,1956,0
87,71488,172,4,1,33,7,28,1965,0
87,72228,56,7,3,28,8,14,1952,0
87,46231,12,1,9,2,4,5,1953,0
87,75702,37,5,6,0,13,37,1974,0
87,43300,31,0,8,3,4,1,1971,1
87,78618,61,7,2,163,10,163,1957,0
87,7500,6,0,5,4,3,2,1958,0
87,29760,17,1,8,4,4,5,1985,0
87,29760,17,1,8,4,4,5,1985,0
88,50127,15,1,6,0,6,6,1962,0
88,29604,14,0,9,6,3,6,1988,0
88,49413,46,2,5,7,5,2,1952,0
88,51876,6,2,1,27,8,48,1958,0
88,45837,24,2,7,13,5,17,1974,0
88,85696,12,6,1,76,9,0,1962,1
88,85696,12,6,1,76,9,0,1962,1
88,59432,12,3,5,25,11,19,1962,0
88,43185,30,3,8,6,6,6,1951,0
88,60631,19,2,7,6,8,6,1975,0
88,20559,7,0,8,1,3,0,1985,0
88,50898,135,2,5,28,12,114,1956,0
88,73807,54,5,2,124,11,78,1978,0
88,14661,2,0,6,1,3,2,1956,0
88,36807,5,0,6,2,2,0,1954,0
88,46772,57,8,8,104,5,151,1975,0
89,81574,0,5,1,0,8,35,1947,0
89,30772,4,0,6,2,2,1,1976,0
89,46377,0,1,4,0,3,3,1978,0
89,78128,36,4,3,24,6,24,1974,0
89,83443,84,10,2,42,5,56,1972,0
89,50523,1,0,6,4,4,7,1960,0
89,47009,90,2,4,45,8,10,1965,0
89,37054,5,0,7,1,3,1,1967,0
89,32011,5,1,7,0,4,1,1971,0
89,82122,100,9,1,22,13,25,1962,0
89,70300,46,5,8,61,13,46,1975,0
89,21024,18,0,7,4,4,2,1976,0
89,34916,42,1,9,23,3,0,1968,0
89,27943,3,0,8,1,3,1,1967,0
89,39791,21,1,7,15,4,13,1971,0
89,62745,32,8,5,21,11,10,1965,0
89,18589,13,1,7,4,3,12,1969,0
89,85606,84,7,3,42,9,30,1976,0
89,26997,144,2,7,23,5,49,1951,0
89,82332,19,3,2,59,12,79,1961,1
90,38853,2,0,7,0,3,0,1970,0
90,27071,3,0,6,3,3,2,1968,0
90,90933,79,6,1,31,4,63,1954,0
90,65814,35,2,5,14,10,14,1966,0
90,74250,0,11,1,11,4,0,1958,0
90,33181,4,0,6,0,2,0,1976,0
90,45006,10,1,3,25,7,0,1944,0
90,42315,80,4,3,15,4,11,1958,0
90,48699,1,0,5,1,3,0,1950,0
90,59111,155,1,7,0,8,28,1954,0
90,48726,59,2,6,3,4,0,1955,0
90,37244,25,1,7,2,2,0,1955,0
90,74854,73,5,5,59,5,29,1970,0
90,60896,153,10,6,30,4,46,1964,1
90,67546,172,10,3,134,5,38,1988,0
90,67546,172,10,3,134,5,38,1988,0
90,46923,6,1,7,44,7,78,1987,0
90,38988,42,1,8,24,6,3,1972,0
90,49118,119,7,7,54,10,98,1971,1
90,27683,45,2,8,9,4,12,1978,0
91,39190,12,1,5,8,4,8,1974,0
91,56981,24,3,6,48,13,12,1981,0
91,23228,5,0,8,3,4,4,1984,0
91,90000,241,8,1,144,5,192,1984,0
91,55707,35,2,3,7,9,66,1953,0
91,9255,4,1,8,0,2,0,1989,0
91,42997,5,0,7,0,2,1,1977,0
91,71232,17,2,7,17,10,26,1959,0
91,57744,19,1,8,3,4,0,1954,0
91,33585,29,0,4,11,4,6,1966,0
91,46891,61,1,4,12,4,15,1965,0
91,46891,61,1,4,12,4,15,1965,0
91,50387,34,2,5,9,8,14,1956,0
91,76653,126,7,2,63,11,189,1969,0
91,76542,14,8,2,73,10,29,1956,0
91,76995,176,4,5,80,9,16,1949,0
91,38415,4,0,7,1,3,0,1978,0
91,22304,2,0,8,2,2,4,1956,0
92,75127,227,11,1,35,5,17,1952,0
92,75127,227,11,1,35,5,17,1952,0
92,39722,8,0,5,0,3,0,1953,0
92,7144,291,1,0,4,1,2,1966,0
92,39771,14,0,4,2,3,8,1977,0
92,42618,10,0,8,14,4,5,1972,0
92,51518,4,2,3,8,10,4,1958,0
92,74716,71,3,4,27,5,195,1972,0
92,33955,10,1,8,2,5,7,1975,0
92,45736,43,1,7,3,6,3,1954,0
92,31632,32,1,7,8,2,15,1971,0
92,60093,90,2,6,12,10,6,1974,0
92,30822,12,0,7,9,3,12,1969,0
92,41728,13,0,10,6,2,5,1968,0
92,80739,92,11,1,92,9,0,1958,0
92,49767,149,4,4,47,8,42,1991,0
92,34445,30,2,9,122,8,129,1981,0
92,67046,107,5,2,35,4,151,1951,0
92,73538,107,4,7,76,9,137,1965,0
92,80398,26,8,3,51,12,35,1966,0
92,52973,199,6,8,0,9,9,1956,0
92,38998,5,0,8,1,3,0,1954,0
92,38998,5,0,8,1,3,0,1954,0
92,26490,25,1,6,47,5,20,1958,0
92,26490,25,1,6,47,5,20,1958,0
92,23331,45,0,8,36,3,10,1988,0
92,60544,35,1,6,2,5,5,1961,0
92,60544,35,1,6,2,5,5,1961,0
92,49269,58,3,7,8,12,8,1971,0
92,27203,24,1,8,2,2,0,1950,0
93,45204,18,1,3,11,4,1,1988,0
93,67023,17,7,2,44,13,8,1978,0
93,77583,108,5,2,23,9,12,1978,0
93,76630,175,10,1,31,11,56,1983,0
93,47353,4,2,5,2,6,8,1960,0
93,48920,6,2,7,17,5,10,1964,0
93,67472,69,2,3,31,7,17,1947,0
93,64100,10,3,7,0,6,0,1964,0
93,38872,22,0,8,3,3,19,1988,0
93,72217,154,10,2,42,8,56,1962,0
93,15038,26,1,9,8,2,12,1987,0
93,13624,6,0,6,2,3,1,1976,0
93,42554,0,0,4,1,3,0,1978,0
93,71952,93,4,4,80,8,107,1986,0
93,71952,93,4,4,80,8,107,1986,0
93,78041,17,4,2,35,9,160,1971,0
93,63972,12,4,4,63,10,12,1964,0
93,52852,47,7,8,8,5,0,1957,0
93,62010,92,2,5,22,7,0,1972,0
93,83151,18,9,3,28,4,74,1960,0
93,77870,133,5,8,50,5,50,1967,1
94,46931,16,1,3,0,3,1,1977,0
94,85072,241,4,0,92,10,11,1977,0
94,73395,11,4,2,7,6,7,1987,0
94,62307,10,0,5,13,4,6,1952,0
94,58293,15,3,5,43,6,27,1981,0
94,47889,4,0,5,0,3,5,1974,0
94,24594,9,0,5,3,3,0,1979,0
94,24594,9,0,5,3,3,0,1979,0
94,69882,165,7,1,127,9,127,1965,0
94,24221,22,1,4,9,3,5,1959,0
94,22327,5,0,5,4,3,0,1985,0
94,61923,6,1,3,4,4,3,1961,0
94,35791,3,0,8,0,3,0,1965,0
94,35791,3,0,8,0,3,0,1965,0
94,91172,56,3,3,28,7,28,1990,1
94,35441,1,0,8,1,3,1,1967,0
94,19656,32,1,7,4,3,8,1970,0
94,7500,5,0,6,2,3,1,1987,0
94,71626,72,5,3,72,8,145,1979,0
94,75330,61,3,6,82,12,61,1977,0
94,34529,41,2,7,6,3,6,1976,0
94,48789,145,4,6,16,7,5,1992,0
94,34487,8,0,9,18,3,1,1977,0
94,35688,32,1,8,3,4,1,1973,0
94,35688,32,1,8,3,4,1,1973,0
94,53700,83,5,5,5,8,41,1952,0
95,73454,175,4,5,73,6,14,1987,0
95,71113,8,7,4,33,9,33,1957,0
95,7500,147,1,7,0,5,6,1955,0
95,31535,19,1,7,4,2,0,1980,0
95,80812,33,8,2,22,5,143,1953,0
95,40479,0,0,4,0,3,0,1982,0
95,29440,3,0,7,8,4,4,1960,0
95,38508,54,2,8,19,5,19,1986,0
95,69520,93,6,5,120,5,80,1983,0
95,18701,10,0,5,4,4,6,1964,0
95,18701,10,0,5,4,4,6,1964,0
95,69901,149,3,5,21,10,92,1969,0
95,47703,123,3,5,0,8,26,1953,0
95,86037,22,7,3,44,11,20,1991,1
95,71847,210,7,3,21,9,63,1978,0
95,42033,7,0,7,1,2,0,1971,0
95,51983,30,2,7,0,10,7,1964,0
95,68655,38,5,3,19,11,118,1988,0
95,68655,38,5,3,19,11,118,1988,0
96,38285,1,0,2,0,3,0,1959,0
96,79419,31,6,2,127,4,15,1970,0
96,57338,17,1,5,6,5,8,1975,0
96,42523,35,1,2,36,4,26,1964,0
96,42523,35,1,2,36,4,26,1964,0
96,31761,28,0,5,1,4,14,1984,0
96,65747,13,1,6,17,6,13,1969,0
96,17144,6,0,7,2,4,2,1960,0
96,17144,6,0,7,2,4,2,1960,0
96,7500,7,1,6,5,4,10,1951,0
96,84618,0,9,2,100,10,66,1965,0
96,84618,0,9,2,100,10,66,1965,0
96,66375,191,4,7,0,5,0,1948,0
96,42213,20,1,7,3,7,3,1957,0
96,7500,124,5,4,65,7,71,1963,0
96,51141,6,1,5,0,4,0,1940,0
96,15072,18,1,5,2,3,10,1980,0
96,7500,9,0,8,11,3,6,1986,0
96,17117,7,1,9,23,3,18,1978,0
96,59754,139,2,5,27,6,146,1965,1
96,65569,70,5,3,46,10,38,1953,0
96,28457,14,1,8,1,4,29,1952,0
96,86857,40,6,2,102,10,102,1972,1
96,86857,40,6,2,102,10,102,1972,1
96,68142,37,4,6,126,7,112,1964,0
97,48794,15,0,4,0,3,0,1953,0
97,63404,17,3,4,26,4,44,1964,0
97,49669,29,1,6,5,6,8,1974,0
97,55761,32,1,6,1,3,3,1964,0
97,78331,61,6,4,138,7,169,1958,0
97,37971,7,0,8,4,3,2,1973,0
97,30368,2,0,8,0,3,0,1977,0
97,34043,10,0,9,2,2,0,1978,0
97,54111,50,2,5,6,6,3,1965,0
97,69932,57,6,4,172,11,105,1964,0
97,39665,31,2,7,1,3,1,1981,0
97,93404,15,4,5,15,7,0,1954,0
97,38680,12,0,7,0,3,5,1984,0
97,24570,44,0,9,34,4,14,1984,0
97,77766,27,10,6,59,11,59,1967,1
97,77766,27,10,6,59,11,59,1967,1
97,64961,38,4,3,114,4,124,1958,0
97,23748,8,1,8,6,3,15,1968,0
97,45989,12,2,3,33,7,24,1964,0
97,23331,5,1,9,20,5,15,1988,0
98,70421,35,3,6,28,7,14,1954,0
98,23091,2,1,7,0,3,0,1963,0
98,24683,6,0,5,4,4,7,1990,0
98,157243,1,22,0,2,0,2,1973,0
98,54222,7,3,3,12,5,12,1973,0
98,73455,20,5,3,61,10,163,1968,0
98,84906,76,6,2,15,12,30,1972,0
98,84906,76,6,2,15,12,30,1972,0
98,47025,29,1,9,11,6,5,1978,0
98,44529,26,2,5,13,11,6,1966,0
98,31560,7,1,8,1,3,0,1974,0
98,90687,51,2,2,17,8,34,1983,1
98,66973,102,7,3,22,12,113,1989,0
98,41154,7,0,5,2,4,3,1978,0
98,64590,30,4,6,138,10,46,1968,0
98,50611,4,5,6,0,7,0,1960,1
98,50611,4,5,6,0,7,0,1960,0
98,83273,102,6,7,89,9,102,1970,0
98,81702,187,7,3,50,12,31,1980,0
98,24401,115,1,8,28,6,24,1979,0
98,42557,15,1,8,5,4,5,1974,0
98,7500,34,1,9,17,3,14,1985,0
99,78416,183,7,3,38,10,38,1976,0
99,44794,4,0,6,0,3,0,1966,0
99,44794,4,0,6,0,3,0,1966,0
99,69719,43,3,1,86,5,14,1974,0
99,62568,61,3,4,17,5,35,1962,0
99,42231,4,0,5,0,3,1,1969,0
99,20130,12,0,8,6,3,6,1974,0
99,20130,12,0,8,6,3,6,1974,0
99,42429,4,1,5,0,3,0,1973,0
99,42429,4,1,5,0,3,0,1973,0
99,78901,34,3,4,11,5,26,1973,0
99,66476,78,2,4,18,11,48,1976,0
99,31056,16,0,8,10,3,8,1977,0
99,46310,14,1,8,2,5,5,1976,0
99,65819,63,4,3,38,10,165,1978,0
99,94871,144,5,7,24,4,0,1969,1
